Region,Office,Reveue,Segment
20.0,22.0,66053.9,2
20.0,22.0,33425.4,1
20.0,22.0,15272.5,0
20.0,22.0,63641.2,2
20.0,22.0,90635.4,3
20.0,22.0,21952.8,0
20.0,22.0,37881.3,1
20.0,22.0,35398.0,1
20.0,22.0,30035.5,1
20.0,22.0,68935.6,2
20.0,22.0,80266.6,3
20.0,22.0,51505.6,2
20.0,22.0,91981.5,3
20.0,22.0,52034.8,2
20.0,22.0,69356.2,2
20.0,22.0,70879.7,2
20.0,22.0,28454.1,1
20.0,22.0,52323.5,2
20.0,22.0,99922.8,3
20.0,22.0,4446.3,0
20.0,22.0,20761.7,0
20.0,22.0,40783.9,1
20.0,22.0,89883.3,3
20.0,22.0,59388.4,2
20.0,22.0,39225.2,1
20.0,22.0,12040.1,0
20.0,22.0,4463.5,0
20.0,22.0,83134.0,3
20.0,22.0,69210.5,2
20.0,22.0,39031.7,1
20.0,22.0,92550.6,3
20.0,22.0,16772.2,0
20.0,22.0,92889.7,3
20.0,22.0,26737.1,1
20.0,22.0,70516.3,2
20.0,22.0,13447.2,0
20.0,22.0,45848.7,1
20.0,22.0,26794.8,1
20.0,22.0,84992.2,3
20.0,22.0,46020.1,1
20.0,22.0,4068.6,0
20.0,22.0,35718.4,1
20.0,22.0,9074.2,0
20.0,22.0,95562.8,3
20.0,22.0,45201.1,1
20.0,22.0,6588.6,0
20.0,22.0,76271.0,3
20.0,22.0,50718.2,2
20.0,22.0,26151.3,1
20.0,22.0,28128.9,1
20.0,22.0,47146.9,1
20.0,22.0,51795.2,2
20.0,22.0,44425.0,1
20.0,22.0,18043.6,0
20.0,22.0,3946.6,0
20.0,22.0,64342.6,2
20.0,22.0,85315.1,3
20.0,22.0,87659.3,3
20.0,22.0,78936.3,3
20.0,22.0,35565.2,1
20.0,22.0,95853.3,3
20.0,22.0,26140.1,1
20.0,22.0,72435.6,2
20.0,22.0,30190.3,1
20.0,22.0,99578.5,3
20.0,22.0,44530.7,1
20.0,22.0,70000.1,2
20.0,22.0,87931.3,3
20.0,22.0,59954.6,2
20.0,22.0,48642.1,1
20.0,22.0,89794.8,3
20.0,22.0,92072.5,3
20.0,22.0,98236.4,3
20.0,22.0,48115.6,1
20.0,22.0,87330.2,3
20.0,22.0,73450.3,2
20.0,22.0,2157.0,0
20.0,22.0,81769.5,3
20.0,22.0,81586.0,3
20.0,22.0,94608.5,3
20.0,22.0,34500.7,1
20.0,22.0,90974.1,3
20.0,22.0,79821.3,3
20.0,22.0,22145.0,0
20.0,22.0,46689.3,1
20.0,22.0,90185.4,3
20.0,22.0,39646.1,1
20.0,22.0,24346.3,0
20.0,22.0,9681.6,0
20.0,22.0,93604.0,3
20.0,22.0,78216.6,3
20.0,22.0,73778.2,2
20.0,22.0,97424.6,3
20.0,22.0,98931.0,3
20.0,22.0,53868.0,2
20.0,22.0,65328.6,2
20.0,22.0,58298.5,2
20.0,22.0,28117.5,1
20.0,22.0,64809.3,2
20.0,22.0,80554.9,3
20.0,22.0,33282.9,1
20.0,22.0,38821.6,1
20.0,22.0,62843.2,2
20.0,22.0,36083.7,1
20.0,22.0,31944.8,1
20.0,22.0,85873.4,3
20.0,22.0,48590.6,1
20.0,22.0,21604.3,0
20.0,22.0,20422.3,0
20.0,22.0,54686.0,2
20.0,22.0,77154.3,3
20.0,22.0,36164.6,1
20.0,22.0,66296.7,2
20.0,22.0,50591.9,2
20.0,22.0,44189.6,1
20.0,22.0,6028.7,0
20.0,22.0,31496.6,1
20.0,22.0,97798.5,3
20.0,22.0,97914.2,3
20.0,22.0,24465.8,0
20.0,22.0,16950.1,0
20.0,22.0,47333.6,1
20.0,22.0,82925.6,3
20.0,22.0,68206.2,2
20.0,22.0,59955.5,2
20.0,22.0,75558.6,3
20.0,22.0,11462.4,0
20.0,22.0,88357.5,3
20.0,22.0,5440.0,0
20.0,22.0,83280.3,3
20.0,22.0,65802.9,2
20.0,22.0,3488.6,0
20.0,22.0,47068.7,1
20.0,22.0,74444.7,2
20.0,22.0,65339.5,2
20.0,22.0,76230.2,3
20.0,22.0,21867.3,0
20.0,22.0,56929.6,2
20.0,22.0,35512.2,1
20.0,22.0,62977.6,2
20.0,22.0,60862.8,2
20.0,22.0,72687.1,2
20.0,22.0,13608.5,0
20.0,22.0,52293.4,2
20.0,22.0,6751.8,0
20.0,22.0,92871.6,3
20.0,22.0,33567.6,1
20.0,22.0,40376.6,1
20.0,22.0,28996.7,1
20.0,22.0,12519.6,0
20.0,22.0,83240.3,3
20.0,22.0,83082.7,3
20.0,22.0,77009.1,3
20.0,22.0,62507.4,2
20.0,22.0,67679.7,2
20.0,22.0,75084.0,3
20.0,22.0,95945.8,3
20.0,22.0,4956.0,0
20.0,22.0,84321.9,3
20.0,22.0,97031.0,3
20.0,22.0,22263.3,0
20.0,22.0,23567.7,0
20.0,22.0,97976.1,3
20.0,22.0,1739.2,0
20.0,22.0,89681.1,3
20.0,22.0,27326.7,1
20.0,22.0,48549.4,1
20.0,22.0,33994.8,1
20.0,22.0,39620.5,1
20.0,22.0,78360.1,3
20.0,22.0,60055.1,2
20.0,22.0,98402.4,3
20.0,22.0,69560.9,2
20.0,22.0,99697.2,3
20.0,22.0,57214.7,2
20.0,22.0,40735.1,1
20.0,22.0,40590.5,1
20.0,22.0,61783.1,2
20.0,22.0,8255.0,0
20.0,22.0,85328.1,3
20.0,22.0,65485.4,2
20.0,22.0,29996.2,1
20.0,22.0,37613.3,1
20.0,22.0,33719.4,1
20.0,22.0,44354.1,1
20.0,22.0,1097.8,0
20.0,22.0,83738.6,3
20.0,22.0,33839.7,1
20.0,22.0,57009.7,2
20.0,22.0,81433.0,3
20.0,22.0,54173.5,2
20.0,22.0,4402.3,0
20.0,22.0,53446.4,2
20.0,22.0,45688.1,1
20.0,22.0,55281.7,2
20.0,22.0,78490.3,3
20.0,22.0,68850.0,2
20.0,22.0,72420.3,2
20.0,22.0,83487.6,3
20.0,22.0,54086.7,2
20.0,22.0,45866.4,1
20.0,22.0,50383.8,2
20.0,22.0,66741.1,2
20.0,22.0,19623.3,0
20.0,22.0,24035.7,0
20.0,22.0,70338.8,2
20.0,22.0,7166.6,0
20.0,22.0,63991.1,2
20.0,22.0,7433.1,0
20.0,22.0,10356.6,0
20.0,22.0,30922.4,1
20.0,22.0,31265.0,1
20.0,22.0,54762.6,2
20.0,22.0,62194.8,2
20.0,22.0,55897.1,2
20.0,22.0,94216.8,3
20.0,22.0,57861.9,2
20.0,22.0,2245.3,0
20.0,22.0,80189.9,3
20.0,22.0,49167.8,1
20.0,22.0,18331.1,0
20.0,22.0,51964.5,2
20.0,22.0,83351.8,3
20.0,22.0,10853.0,0
20.0,22.0,80403.0,3
20.0,22.0,15315.0,0
20.0,22.0,78367.4,3
20.0,22.0,81133.7,3
20.0,22.0,47475.0,1
20.0,22.0,15144.0,0
20.0,22.0,93951.5,3
20.0,22.0,40174.8,1
20.0,22.0,18458.7,0
20.0,22.0,59525.9,2
20.0,22.0,34262.2,1
20.0,22.0,78300.4,3
20.0,22.0,4385.7,0
20.0,22.0,13025.7,0
20.0,22.0,69189.1,2
20.0,22.0,61571.8,2
20.0,22.0,2643.4,0
20.0,22.0,82295.9,3
20.0,22.0,89723.9,3
20.0,22.0,15708.9,0
20.0,22.0,67511.1,2
20.0,22.0,85088.0,3
20.0,22.0,51527.0,2
20.0,22.0,99409.7,3
20.0,22.0,48098.9,1
20.0,22.0,56292.3,2
20.0,22.0,10611.6,0
20.0,22.0,63367.3,2
20.0,22.0,63227.6,2
20.0,22.0,9785.5,0
20.0,22.0,77680.1,3
20.0,22.0,6470.0,0
20.0,22.0,9012.7,0
20.0,22.0,16359.6,0
20.0,22.0,70537.2,2
20.0,22.0,31401.3,1
20.0,22.0,47283.6,1
20.0,22.0,96565.3,3
20.0,22.0,45566.0,1
20.0,22.0,55146.3,2
20.0,22.0,46135.8,1
20.0,22.0,29119.3,1
20.0,22.0,70651.5,2
20.0,22.0,38573.8,1
20.0,22.0,64311.9,2
20.0,22.0,78493.1,3
20.0,22.0,47167.3,1
20.0,22.0,75233.9,3
20.0,22.0,47020.9,1
20.0,22.0,79860.2,3
20.0,22.0,5272.8,0
20.0,22.0,12633.4,0
20.0,22.0,60962.6,2
20.0,22.0,43722.4,1
20.0,22.0,50471.8,2
20.0,22.0,90650.9,3
20.0,22.0,67724.7,2
20.0,22.0,18817.3,0
20.0,22.0,83126.0,3
20.0,22.0,33280.4,1
20.0,22.0,5060.0,0
20.0,22.0,21244.8,0
20.0,22.0,59443.1,2
20.0,22.0,12153.3,0
20.0,22.0,48239.6,1
20.0,22.0,56472.6,2
20.0,22.0,4822.6,0
20.0,22.0,54744.1,2
20.0,22.0,17841.1,0
20.0,22.0,16664.8,0
20.0,22.0,14487.3,0
20.0,22.0,21304.6,0
20.0,22.0,63304.2,2
20.0,22.0,92427.5,3
20.0,22.0,96810.5,3
20.0,22.0,38276.4,1
20.0,22.0,61788.5,2
20.0,22.0,11882.9,0
20.0,22.0,77807.2,3
20.0,22.0,49559.5,1
20.0,22.0,86291.8,3
20.0,22.0,39020.1,1
20.0,22.0,85206.9,3
20.0,22.0,10171.4,0
20.0,22.0,7322.5,0
20.0,22.0,29403.0,1
20.0,22.0,59457.0,2
20.0,22.0,23650.0,0
20.0,22.0,64347.4,2
20.0,22.0,14431.8,0
20.0,22.0,7842.2,0
20.0,22.0,50137.5,2
20.0,22.0,19939.8,0
20.0,22.0,88600.8,3
20.0,22.0,70117.3,2
20.0,22.0,77718.6,3
20.0,22.0,13557.9,0
20.0,22.0,25061.9,1
20.0,22.0,57802.0,2
20.0,22.0,80879.9,3
20.0,22.0,19792.0,0
20.0,22.0,56248.5,2
20.0,22.0,61112.1,2
20.0,22.0,97972.7,3
20.0,22.0,18564.7,0
20.0,22.0,17029.4,0
20.0,22.0,80517.3,3
20.0,22.0,71270.2,2
20.0,22.0,3823.1,0
20.0,22.0,36738.3,1
20.0,22.0,26958.6,1
20.0,22.0,87631.0,3
20.0,22.0,95070.7,3
20.0,22.0,4398.3,0
20.0,22.0,19946.2,0
20.0,22.0,43927.8,1
20.0,22.0,71145.7,2
20.0,22.0,37871.6,1
20.0,22.0,51757.6,2
20.0,22.0,49538.3,1
20.0,22.0,86254.5,3
20.0,22.0,86240.7,3
20.0,22.0,29916.2,1
20.0,22.0,1670.2,0
20.0,22.0,79955.6,3
20.0,22.0,39378.8,1
20.0,22.0,46430.7,1
20.0,22.0,22917.0,0
20.0,22.0,70893.4,2
20.0,22.0,98494.9,3
20.0,22.0,4823.5,0
20.0,22.0,70155.4,2
20.0,22.0,57941.1,2
20.0,22.0,18953.1,0
20.0,22.0,14471.0,0
20.0,22.0,24956.3,0
20.0,22.0,26729.7,1
20.0,22.0,64569.5,2
20.0,22.0,66215.1,2
20.0,22.0,27941.9,1
20.0,22.0,46269.5,1
20.0,22.0,44256.1,1
20.0,22.0,19502.9,0
20.0,22.0,99531.4,3
20.0,22.0,87825.9,3
20.0,22.0,73445.7,2
20.0,22.0,17080.2,0
20.0,22.0,54059.9,2
20.0,22.0,29527.6,1
20.0,22.0,36479.1,1
20.0,22.0,12514.0,0
20.0,22.0,91056.4,3
20.0,22.0,52566.7,2
20.0,22.0,5174.9,0
20.0,22.0,73143.3,2
20.0,22.0,58025.2,2
20.0,22.0,82792.4,3
20.0,22.0,5295.0,0
20.0,22.0,6915.3,0
20.0,22.0,77555.6,3
20.0,22.0,99782.6,3
20.0,22.0,13713.5,0
20.0,22.0,10692.7,0
20.0,22.0,1366.7,0
20.0,22.0,53513.4,2
20.0,22.0,79269.4,3
20.0,22.0,31447.7,1
20.0,22.0,30906.6,1
20.0,22.0,34279.7,1
20.0,22.0,93895.1,3
20.0,22.0,10983.5,0
20.0,22.0,37441.6,1
20.0,22.0,69880.1,2
20.0,22.0,77458.0,3
20.0,22.0,66232.6,2
20.0,22.0,80716.3,3
20.0,22.0,21466.7,0
20.0,22.0,65681.8,2
20.0,22.0,15894.0,0
20.0,22.0,28970.0,1
20.0,22.0,93300.0,3
20.0,22.0,78508.3,3
20.0,22.0,29238.0,1
20.0,22.0,18186.9,0
20.0,22.0,94634.3,3
20.0,22.0,36828.1,1
20.0,22.0,50396.1,2
20.0,22.0,46537.0,1
20.0,22.0,95304.3,3
20.0,22.0,67045.6,2
20.0,22.0,6528.3,0
20.0,22.0,75360.6,3
20.0,22.0,46824.5,1
20.0,22.0,41863.7,1
20.0,22.0,3098.1,0
20.0,22.0,44396.3,1
20.0,22.0,72192.6,2
20.0,22.0,90520.4,3
20.0,22.0,95508.7,3
20.0,22.0,31419.8,1
20.0,22.0,23678.8,0
20.0,22.0,28859.4,1
20.0,22.0,41934.8,1
20.0,22.0,51306.2,2
20.0,22.0,79959.7,3
20.0,22.0,53591.0,2
20.0,22.0,50173.9,2
20.0,22.0,65680.5,2
20.0,22.0,90761.4,3
20.0,22.0,38229.8,1
20.0,22.0,84448.2,3
20.0,22.0,25132.3,1
20.0,22.0,56530.1,2
20.0,22.0,74486.9,2
20.0,22.0,32526.3,1
20.0,22.0,48562.2,1
20.0,22.0,45385.3,1
20.0,22.0,35870.2,1
20.0,22.0,90581.7,3
20.0,22.0,5189.6,0
20.0,22.0,21552.6,0
20.0,22.0,62603.7,2
20.0,22.0,40120.0,1
20.0,22.0,26832.1,1
20.0,22.0,78461.9,3
20.0,22.0,61332.0,2
20.0,22.0,2569.1,0
20.0,22.0,83078.3,3
20.0,22.0,22286.6,0
20.0,22.0,50095.2,2
20.0,22.0,24318.7,0
20.0,22.0,1752.1,0
20.0,22.0,57129.6,2
20.0,22.0,76620.9,3
20.0,22.0,16806.0,0
20.0,22.0,2735.4,0
20.0,22.0,79979.4,3
20.0,22.0,68148.3,2
20.0,22.0,51682.4,2
20.0,22.0,48954.1,1
20.0,22.0,4908.9,0
20.0,22.0,67365.0,2
20.0,22.0,64260.8,2
20.0,22.0,25006.4,1
20.0,22.0,82511.0,3
20.0,22.0,24138.4,0
20.0,22.0,79660.4,3
20.0,22.0,20445.0,0
20.0,22.0,20544.0,0
20.0,22.0,41950.8,1
20.0,22.0,69975.8,2
20.0,22.0,83424.1,3
20.0,22.0,33440.4,1
20.0,22.0,45696.2,1
20.0,22.0,10048.6,0
20.0,22.0,57043.6,2
20.0,22.0,85411.5,3
20.0,22.0,39191.5,1
20.0,22.0,54905.2,2
20.0,22.0,98682.5,3
20.0,22.0,87561.3,3
20.0,22.0,62053.8,2
20.0,22.0,20435.4,0
20.0,22.0,21961.7,0
20.0,22.0,78632.6,3
20.0,22.0,71067.6,2
20.0,22.0,68436.8,2
20.0,22.0,18701.9,0
20.0,22.0,82861.6,3
20.0,22.0,79032.2,3
20.0,22.0,54480.5,2
20.0,22.0,98702.9,3
20.0,22.0,78824.6,3
20.0,22.0,67772.6,2
20.0,22.0,98530.5,3
20.0,22.0,89715.8,3
20.0,22.0,34907.9,1
20.0,22.0,11567.6,0
20.0,22.0,80139.9,3
20.0,22.0,7030.4,0
20.0,22.0,17359.2,0
20.0,22.0,84094.0,3
20.0,22.0,52492.0,2
20.0,22.0,17598.4,0
20.0,22.0,11332.9,0
20.0,22.0,77817.7,3
20.0,22.0,28994.3,1
20.0,22.0,35109.3,1
20.0,22.0,83612.1,3
20.0,22.0,2967.5,0
20.0,22.0,97092.2,3
20.0,22.0,17801.2,0
20.0,22.0,40656.6,1
20.0,22.0,56354.1,2
20.0,22.0,5555.0,0
20.0,22.0,53280.7,2
20.0,22.0,49985.9,1
20.0,22.0,75246.8,3
20.0,22.0,24678.0,0
20.0,22.0,66490.2,2
20.0,22.0,22932.0,0
20.0,22.0,50676.7,2
20.0,22.0,53822.7,2
20.0,22.0,27573.1,1
20.0,22.0,36802.3,1
20.0,22.0,37383.2,1
20.0,22.0,33569.3,1
20.0,22.0,49074.6,1
20.0,22.0,14094.2,0
20.0,22.0,36788.7,1
20.0,22.0,44491.2,1
20.0,22.0,75399.2,3
20.0,22.0,4683.6,0
20.0,22.0,42057.3,1
20.0,22.0,64852.7,2
20.0,22.0,30967.8,1
20.0,22.0,69640.6,2
20.0,22.0,72966.3,2
20.0,22.0,97051.8,3
20.0,22.0,68649.7,2
20.0,22.0,75479.4,3
20.0,22.0,75633.0,3
20.0,22.0,45422.7,1
20.0,22.0,37814.4,1
20.0,22.0,57530.9,2
20.0,22.0,22024.2,0
20.0,22.0,74709.5,2
20.0,22.0,25011.0,1
20.0,22.0,41970.9,1
20.0,22.0,84989.7,3
20.0,22.0,2661.6,0
20.0,22.0,18806.1,0
20.0,22.0,65904.0,2
20.0,22.0,74086.5,2
20.0,22.0,31224.2,1
20.0,22.0,3876.3,0
20.0,22.0,3905.5,0
20.0,22.0,25949.7,1
20.0,22.0,34331.9,1
20.0,22.0,46375.6,1
20.0,22.0,86313.0,3
20.0,22.0,73285.3,2
20.0,22.0,3305.8,0
20.0,22.0,12788.0,0
20.0,22.0,40854.0,1
20.0,22.0,29389.9,1
20.0,22.0,19840.3,0
20.0,22.0,82924.8,3
20.0,22.0,97892.6,3
20.0,22.0,62000.0,2
20.0,22.0,46201.5,1
20.0,22.0,42077.7,1
20.0,22.0,1633.3,0
20.0,22.0,88348.4,3
20.0,22.0,55273.6,2
20.0,22.0,97744.3,3
20.0,22.0,16343.3,0
20.0,22.0,79100.4,3
20.0,22.0,37465.4,1
20.0,22.0,42422.8,1
20.0,22.0,66111.7,2
20.0,22.0,11896.0,0
20.0,22.0,41200.4,1
20.0,22.0,52465.8,2
20.0,22.0,46844.9,1
20.0,22.0,8754.0,0
20.0,22.0,96308.6,3
20.0,22.0,82851.5,3
20.0,22.0,42486.1,1
20.0,22.0,31428.4,1
20.0,22.0,91446.6,3
20.0,22.0,80067.4,3
20.0,22.0,27114.0,1
20.0,22.0,82506.8,3
20.0,22.0,49641.3,1
20.0,22.0,29436.8,1
20.0,22.0,9336.6,0
20.0,22.0,67141.0,2
20.0,22.0,54302.6,2
20.0,22.0,64112.2,2
20.0,22.0,46589.7,1
20.0,22.0,15765.1,0
20.0,22.0,48634.4,1
20.0,22.0,97283.0,3
20.0,22.0,66261.9,2
20.0,22.0,2750.1,0
20.0,22.0,70487.4,2
20.0,22.0,1786.6,0
20.0,22.0,90362.4,3
20.0,22.0,4415.9,0
20.0,22.0,91222.7,3
20.0,22.0,55582.7,2
20.0,22.0,99733.6,3
20.0,22.0,52047.8,2
20.0,22.0,48276.8,1
20.0,22.0,70694.0,2
20.0,22.0,58856.5,2
20.0,22.0,83861.5,3
20.0,22.0,17707.3,0
20.0,22.0,90426.4,3
20.0,22.0,84931.3,3
20.0,22.0,90336.9,3
20.0,22.0,46072.2,1
20.0,22.0,90156.5,3
20.0,22.0,51555.4,2
20.0,22.0,30875.9,1
20.0,22.0,45875.7,1
20.0,22.0,15060.6,0
20.0,22.0,66741.6,2
20.0,22.0,45213.8,1
20.0,22.0,93306.6,3
20.0,22.0,74027.1,2
20.0,22.0,21845.5,0
20.0,22.0,64469.3,2
20.0,22.0,97227.3,3
20.0,22.0,39343.0,1
20.0,22.0,87643.3,3
20.0,22.0,61263.4,2
20.0,22.0,5283.7,0
20.0,22.0,44084.1,1
20.0,22.0,94414.6,3
20.0,22.0,21276.1,0
20.0,22.0,2680.5,0
20.0,22.0,46538.8,1
20.0,22.0,90666.9,3
20.0,22.0,66747.1,2
20.0,22.0,37407.1,1
20.0,22.0,32394.2,1
20.0,22.0,56086.8,2
20.0,22.0,67332.3,2
20.0,22.0,64520.8,2
20.0,22.0,62233.1,2
20.0,22.0,90329.3,3
20.0,22.0,48076.3,1
20.0,22.0,53891.0,2
20.0,22.0,28525.4,1
20.0,22.0,85388.2,3
20.0,22.0,82395.2,3
20.0,22.0,52802.7,2
20.0,22.0,86651.2,3
20.0,22.0,52984.7,2
20.0,22.0,8574.5,0
20.0,22.0,80977.3,3
20.0,22.0,31096.8,1
20.0,22.0,56331.6,2
20.0,22.0,1591.6,0
20.0,22.0,15682.6,0
20.0,22.0,78590.0,3
20.0,22.0,29694.1,1
20.0,22.0,76495.9,3
20.0,22.0,67704.0,2
20.0,22.0,76096.4,3
20.0,22.0,2167.8,0
20.0,22.0,81267.1,3
20.0,22.0,47690.6,1
20.0,22.0,77202.6,3
20.0,22.0,92929.3,3
20.0,22.0,83035.9,3
20.0,22.0,29283.4,1
20.0,22.0,27280.6,1
20.0,22.0,43703.6,1
20.0,22.0,55116.3,2
20.0,22.0,96970.4,3
20.0,22.0,63339.7,2
20.0,22.0,67840.1,2
20.0,22.0,54202.7,2
20.0,22.0,69670.5,2
20.0,22.0,39451.3,1
20.0,22.0,20004.7,0
20.0,22.0,11271.9,0
20.0,22.0,53186.1,2
20.0,22.0,40083.6,1
20.0,22.0,98670.8,3
20.0,22.0,27563.8,1
20.0,22.0,22597.6,0
20.0,22.0,36251.0,1
20.0,22.0,97023.2,3
20.0,22.0,77312.1,3
20.0,22.0,89050.0,3
20.0,22.0,19101.9,0
20.0,22.0,96948.3,3
20.0,22.0,2536.7,0
20.0,22.0,77399.9,3
20.0,22.0,21591.6,0
20.0,22.0,76926.9,3
20.0,22.0,91047.3,3
20.0,22.0,36161.5,1
20.0,22.0,7975.2,0
20.0,22.0,51559.8,2
20.0,22.0,34198.3,1
20.0,22.0,1937.5,0
20.0,22.0,43069.3,1
20.0,22.0,61005.8,2
20.0,22.0,75799.3,3
20.0,22.0,42415.9,1
20.0,22.0,98348.9,3
20.0,22.0,22208.0,0
20.0,22.0,81460.4,3
20.0,22.0,56674.2,2
20.0,22.0,3830.7,0
20.0,22.0,79243.4,3
20.0,22.0,34129.6,1
20.0,22.0,6217.0,0
20.0,22.0,99025.2,3
20.0,22.0,74463.0,2
20.0,22.0,18832.6,0
20.0,22.0,39560.6,1
20.0,22.0,74175.3,2
20.0,22.0,68562.7,2
20.0,22.0,64193.7,2
20.0,22.0,51382.3,2
20.0,22.0,75475.3,3
20.0,22.0,44221.0,1
20.0,22.0,63202.5,2
20.0,22.0,64378.2,2
20.0,22.0,99750.5,3
20.0,22.0,86393.0,3
20.0,22.0,80782.1,3
20.0,22.0,8271.7,0
20.0,22.0,8123.9,0
20.0,22.0,19324.2,0
20.0,22.0,43485.8,1
20.0,22.0,67378.1,2
20.0,22.0,29345.3,1
20.0,22.0,53201.8,2
20.0,22.0,91301.9,3
20.0,22.0,37078.2,1
20.0,22.0,55526.1,2
20.0,22.0,5014.9,0
20.0,22.0,2754.1,0
20.0,22.0,27549.5,1
20.0,22.0,29011.8,1
20.0,22.0,33104.8,1
20.0,22.0,28175.2,1
20.0,22.0,21083.0,0
20.0,22.0,54141.4,2
20.0,22.0,98266.0,3
20.0,22.0,46945.4,1
20.0,22.0,3511.6,0
20.0,22.0,36336.2,1
20.0,22.0,24407.6,0
20.0,22.0,99552.8,3
20.0,22.0,40243.1,1
20.0,22.0,98822.9,3
20.0,22.0,9738.5,0
20.0,22.0,10233.3,0
20.0,22.0,74363.6,2
20.0,22.0,53763.4,2
20.0,22.0,58502.1,2
20.0,22.0,69340.9,2
20.0,22.0,21429.5,0
20.0,22.0,26940.7,1
20.0,22.0,39421.7,1
20.0,22.0,89137.8,3
20.0,22.0,35044.4,1
20.0,22.0,17525.2,0
20.0,22.0,48774.4,1
20.0,22.0,95625.6,3
20.0,22.0,39577.9,1
20.0,22.0,14876.2,0
20.0,22.0,22870.4,0
20.0,22.0,48926.2,1
20.0,22.0,84336.0,3
20.0,22.0,70819.8,2
20.0,22.0,67530.0,2
20.0,22.0,84059.6,3
20.0,22.0,99918.8,3
20.0,22.0,84933.8,3
20.0,22.0,93851.2,3
20.0,22.0,16995.7,0
20.0,22.0,52249.0,2
20.0,22.0,72898.3,2
20.0,22.0,21356.5,0
20.0,22.0,31123.6,1
20.0,22.0,16578.6,0
20.0,22.0,13385.9,0
20.0,22.0,4688.6,0
20.0,22.0,63853.1,2
20.0,22.0,37385.3,1
20.0,22.0,92172.2,3
20.0,22.0,81842.9,3
20.0,22.0,66729.2,2
20.0,22.0,95036.6,3
20.0,22.0,50588.4,2
20.0,22.0,94550.6,3
20.0,22.0,31115.5,1
20.0,22.0,26853.9,1
20.0,22.0,99268.3,3
20.0,22.0,27206.2,1
20.0,22.0,16082.6,0
20.0,22.0,90654.9,3
20.0,22.0,75988.8,3
20.0,22.0,47837.3,1
20.0,22.0,64215.9,2
20.0,22.0,41268.5,1
20.0,22.0,10456.8,0
20.0,22.0,43530.1,1
20.0,22.0,54977.8,2
20.0,22.0,27874.2,1
20.0,22.0,39087.7,1
20.0,22.0,60142.5,2
20.0,22.0,51793.9,2
20.0,22.0,39976.7,1
20.0,22.0,86393.0,3
20.0,22.0,46229.8,1
20.0,22.0,5299.1,0
20.0,22.0,6781.2,0
20.0,22.0,26180.4,1
20.0,22.0,75605.7,3
20.0,22.0,16150.7,0
20.0,22.0,68664.5,2
20.0,22.0,72863.8,2
20.0,22.0,98175.7,3
20.0,22.0,87823.1,3
20.0,22.0,39108.3,1
20.0,22.0,38947.6,1
20.0,22.0,10726.1,0
20.0,22.0,87296.3,3
20.0,22.0,68259.4,2
20.0,22.0,66311.7,2
20.0,22.0,19334.1,0
20.0,22.0,2758.5,0
20.0,22.0,51720.3,2
20.0,22.0,87867.5,3
20.0,22.0,96107.7,3
20.0,22.0,76346.3,3
20.0,22.0,73558.6,2
20.0,22.0,90295.1,3
20.0,22.0,37763.0,1
20.0,22.0,75800.5,3
20.0,22.0,85615.5,3
20.0,22.0,93583.6,3
20.0,22.0,10055.7,0
20.0,22.0,13469.2,0
20.0,22.0,1224.6,0
20.0,22.0,59548.2,2
20.0,22.0,98919.1,3
20.0,22.0,83938.6,3
20.0,22.0,38817.1,1
20.0,22.0,5990.2,0
20.0,22.0,90926.3,3
20.0,22.0,92708.0,3
20.0,22.0,40384.0,1
20.0,22.0,20958.9,0
20.0,22.0,59068.0,2
20.0,22.0,81517.9,3
20.0,22.0,88219.9,3
20.0,22.0,95112.2,3
20.0,22.0,93433.6,3
20.0,22.0,47300.6,1
20.0,22.0,77009.6,3
20.0,22.0,40753.0,1
20.0,22.0,18324.4,0
20.0,22.0,89323.9,3
20.0,22.0,21108.1,0
20.0,22.0,64454.1,2
20.0,22.0,97478.0,3
20.0,22.0,88648.7,3
20.0,22.0,59808.9,2
20.0,22.0,72410.9,2
20.0,22.0,27587.5,1
20.0,22.0,98403.4,3
20.0,22.0,79273.7,3
20.0,22.0,86034.3,3
20.0,22.0,55219.5,2
20.0,22.0,42107.2,1
20.0,22.0,77905.9,3
20.0,22.0,35951.9,1
20.0,22.0,32160.9,1
20.0,22.0,93601.4,3
20.0,22.0,85895.9,3
20.0,22.0,18309.0,0
20.0,22.0,5037.4,0
20.0,22.0,19746.9,0
20.0,22.0,12488.5,0
20.0,22.0,38578.7,1
20.0,22.0,69538.2,2
20.0,22.0,2546.7,0
20.0,22.0,17901.1,0
20.0,22.0,49086.7,1
20.0,22.0,49377.1,1
20.0,22.0,18719.3,0
20.0,22.0,19058.1,0
20.0,22.0,26031.5,1
20.0,22.0,64755.5,2
20.0,22.0,54834.7,2
20.0,22.0,47211.4,1
20.0,22.0,20024.8,0
20.0,22.0,66465.6,2
20.0,22.0,84363.4,3
20.0,22.0,30034.3,1
20.0,22.0,37482.6,1
20.0,22.0,14691.2,0
20.0,22.0,54213.7,2
20.0,22.0,95443.6,3
20.0,22.0,34489.8,1
20.0,22.0,97102.8,3
20.0,22.0,98353.0,3
20.0,22.0,73057.2,2
20.0,22.0,45971.4,1
20.0,22.0,64699.8,2
20.0,22.0,64557.3,2
20.0,22.0,19489.1,0
20.0,22.0,71642.7,2
20.0,22.0,21732.2,0
20.0,22.0,29087.5,1
20.0,22.0,1068.3,0
20.0,22.0,5996.4,0
